SensorName,Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
Alpine Meadows,2001,6,4.0,0.428571428571,96.2714285714,58.8571428571,41.5714285714,48.1428571429,0.342857142857
Alpine Meadows,2001,7,1.0,0.0,97.3,68.1428571429,44.5714285714,55.0,0.0
Alpine Meadows,2001,7,2.0,0.0,97.3,67.25,47.875,55.75,0.15
Alpine Meadows,2001,7,3.0,0.0,99.7625,56.375,45.0,49.375,0.1875
Alpine Meadows,2001,7,4.0,0.0,101.5125,58.875,44.5,50.0,0.4625
Alpine Meadows,2001,8,1.0,0.0,103.814285714,60.5714285714,47.2857142857,52.5714285714,0.0285714285714
Alpine Meadows,2001,8,2.0,0.0,103.9,81.0,54.5,64.75,0.0
Alpine Meadows,2001,8,3.0,0.0,104.65,56.5,44.875,49.5,0.6375
Alpine Meadows,2001,8,4.0,0.0,109.0125,68.375,48.5,55.125,0.0375
Alpine Meadows,2001,9,1.0,0.0,109.985714286,55.0,42.1428571429,46.7142857143,0.157142857143
Alpine Meadows,2001,9,2.0,0.0,110.4,74.5,49.375,57.0,0.0
Alpine Meadows,2001,9,3.0,0.0,110.5375,62.25,45.125,51.125,0.025
Alpine Meadows,2001,9,4.0,0.0,112.2,60.7142857143,42.5714285714,49.1428571429,0.357142857143
Alpine Meadows,2002,1,1.0,28.4,72.1857142857,39.1428571429,33.5714285714,36.4285714286,1.11428571429
Alpine Meadows,2002,1,2.0,26.7625,81.225,36.5,28.625,31.5,0.5125
Alpine Meadows,2002,1,3.0,29.625,84.8875,28.625,23.75,26.25,0.9125
Alpine Meadows,2002,1,4.0,42.5125,96.1625,29.25,21.875,25.0,1.4
Alpine Meadows,2002,10,1.0,0.0,2.25172413793,53.5862068966,37.0,42.5172413793,0.113793103448
Alpine Meadows,2002,10,2.0,0.0,2.2,52.0,38.5,43.5,0.05
Alpine Meadows,2002,11,1.0,0.0607142857143,12.7464285714,49.7857142857,37.3571428571,41.3928571429,0.45
Alpine Meadows,2002,11,2.0,0.05,4.95,38.0,33.5,35.5,1.75
Alpine Meadows,2002,12,1.0,2.71034482759,26.1586206897,37.3793103448,29.4827586207,32.5862068966,0.455172413793
Alpine Meadows,2002,12,2.0,0.0,19.7,51.5,38.0,42.5,0.0
Alpine Meadows,2002,2,1.0,48.2428571429,103.142857143,36.0,27.2857142857,30.8571428571,0.628571428571
Alpine Meadows,2002,2,2.0,53.1625,108.025,42.5,25.5,30.875,0.4125
Alpine Meadows,2002,2,3.0,56.1375,111.2875,40.375,30.75,34.5,1.075
Alpine Meadows,2002,2,4.0,57.08,118.1,38.4,20.8,26.2,0.12
Alpine Meadows,2002,3,1.0,57.0571428571,118.542857143,40.2857142857,23.1428571429,28.5714285714,0.157142857143
Alpine Meadows,2002,3,2.0,63.4375,123.7,31.875,25.25,28.25,1.425
Alpine Meadows,2002,3,3.0,72.1,133.325,37.375,25.625,29.375,0.625
Alpine Meadows,2002,3,4.0,77.4,137.875,37.375,30.0,32.75,0.625
Alpine Meadows,2002,4,1.0,80.4714285714,141.342857143,50.8571428571,30.5714285714,36.8571428571,0.257142857143
Alpine Meadows,2002,4,2.0,77.925,147.125,42.75,32.25,35.75,1.5375
Alpine Meadows,2002,4,3.0,76.325,156.0,42.125,29.5,33.375,0.375
Alpine Meadows,2002,4,4.0,75.7428571429,157.957142857,54.1428571429,31.0,39.0,0.0142857142857
Alpine Meadows,2002,5,1.0,71.0,159.871428571,40.4285714286,28.0,32.5714285714,0.642857142857
Alpine Meadows,2002,5,2.0,65.4375,163.05,52.0,31.25,38.5,0.2625
Alpine Meadows,2002,5,3.0,55.0625,165.725,53.625,34.5,40.125,0.4375
Alpine Meadows,2002,5,4.0,43.75,169.1875,55.25,37.0,43.25,0.35
Alpine Meadows,2002,6,1.0,32.5,171.428571429,53.2857142857,35.1428571429,42.0,0.285714285714
Alpine Meadows,2002,6,2.0,21.1875,173.3375,65.25,39.75,49.25,0.0625
Alpine Meadows,2002,6,3.0,6.0,174.275,59.0,40.625,47.375,0.1625
Alpine Meadows,2002,6,4.0,0.0,176.0,60.4285714286,42.2857142857,49.4285714286,0.742857142857
Alpine Meadows,2002,7,1.0,0.0,180.114285714,62.0,40.2857142857,47.7142857143,0.171428571429
Alpine Meadows,2002,7,2.0,0.0,181.3625,72.875,47.625,58.25,0.0375
Alpine Meadows,2002,7,3.0,0.0,181.4,73.125,50.75,59.5,0.0
Alpine Meadows,2002,7,4.0,0.0,181.6,60.5,47.0,52.625,0.075
Alpine Meadows,2002,8,1.0,0.0,182.2,58.0,41.7142857143,47.2857142857,0.0857142857143
Alpine Meadows,2002,8,2.0,0.0,182.6,74.375,50.375,60.125,0.0
Alpine Meadows,2002,8,3.0,0.0,182.6,65.875,47.125,54.375,0.0
Alpine Meadows,2002,8,4.0,0.0,182.6,68.0,49.7142857143,57.1428571429,0.0
Alpine Meadows,2002,9,4.0,0.0,183.35,57.1666666667,40.8333333333,46.5,0.133333333333
Alpine Meadows,2003,1,1.0,8.21428571429,35.1571428571,42.7142857143,35.0,37.5714285714,0.557142857143
Alpine Meadows,2003,1,2.0,7.5625,37.3875,42.125,31.125,35.25,0.275
Alpine Meadows,2003,1,3.0,7.1,39.4,47.625,34.25,39.0,0.5
Alpine Meadows,2003,1,4.0,4.775,47.6375,41.875,34.5,37.75,1.3875
Alpine Meadows,2003,10,1.0,0.0,8.38965517241,55.3448275862,40.0689655172,45.5172413793,0.662068965517
Alpine Meadows,2003,10,2.0,0.0,0.9,42.5,36.5,40.0,0.55
Alpine Meadows,2003,11,1.0,4.24642857143,30.0821428571,37.7142857143,26.9642857143,30.8571428571,0.946428571429
Alpine Meadows,2003,11,2.0,0.9,20.3,51.0,33.5,38.5,0.0
Alpine Meadows,2003,12,1.0,17.1517241379,54.2034482759,34.3793103448,27.3448275862,30.5172413793,0.503448275862
Alpine Meadows,2003,12,2.0,13.35,50.45,33.5,24.0,29.0,0.15
Alpine Meadows,2003,2,1.0,3.78571428571,54.7571428571,39.4285714286,28.0,31.1428571429,0.171428571429
Alpine Meadows,2003,2,2.0,3.85,55.1875,47.125,31.0,36.125,0.0375
Alpine Meadows,2003,2,3.0,8.35,59.7,35.25,27.625,30.75,1.125
Alpine Meadows,2003,2,4.0,12.0,64.4,42.8,21.0,27.6,0.02
Alpine Meadows,2003,3,1.0,13.3142857143,65.5428571429,34.5714285714,25.5714285714,29.2857142857,0.685714285714
Alpine Meadows,2003,3,2.0,18.6375,74.8,39.75,32.75,35.875,1.275
Alpine Meadows,2003,3,3.0,18.6375,81.325,39.125,29.875,33.125,0.825
Alpine Meadows,2003,3,4.0,22.425,87.7625,46.25,31.125,36.125,0.5125
Alpine Meadows,2003,4,1.0,24.8428571429,92.0857142857,38.0,26.5714285714,30.5714285714,0.685714285714
Alpine Meadows,2003,4,2.0,27.5375,96.075,47.125,32.875,37.0,0.325
Alpine Meadows,2003,4,3.0,28.125,99.025,45.375,32.0,36.375,0.2875
Alpine Meadows,2003,4,4.0,27.8,100.742857143,48.8571428571,32.1428571429,38.1428571429,0.157142857143
Alpine Meadows,2003,5,1.0,26.2142857143,102.0,47.0,31.4285714286,36.1428571429,0.342857142857
Alpine Meadows,2003,5,2.0,25.2375,103.5375,48.5,33.5,39.625,0.1125
Alpine Meadows,2003,5,3.0,24.4285714286,105.714285714,53.1428571429,36.2857142857,42.0,0.285714285714
Alpine Meadows,2003,5,4.0,18.325,107.0,63.375,40.75,50.125,0.0875
Alpine Meadows,2003,6,1.0,8.4,107.3,70.7142857143,47.1428571429,57.5714285714,0.0
Alpine Meadows,2003,6,2.0,0.05,107.45,56.125,42.625,47.875,0.075
Alpine Meadows,2003,6,3.0,0.0,108.225,54.125,40.0,46.5,0.125
Alpine Meadows,2003,6,4.0,0.0,108.9,69.2857142857,46.7142857143,57.0,0.0142857142857
Alpine Meadows,2003,7,1.0,0.0,109.085714286,60.8571428571,42.7142857143,49.8571428571,0.0142857142857
Alpine Meadows,2003,7,2.0,0.0,109.1,68.75,48.5,56.375,0.0
Alpine Meadows,2003,7,3.0,0.0,109.1,75.625,51.0,60.875,0.0
Alpine Meadows,2003,7,4.0,0.0,109.1,78.625,52.5,63.0,0.0
Alpine Meadows,2003,8,1.0,0.0,109.1,70.5714285714,48.5714285714,57.0,0.0
Alpine Meadows,2003,8,2.0,0.0,109.125,70.5,48.125,56.875,0.05
Alpine Meadows,2003,8,3.0,0.0,109.5,68.5,49.0,56.625,0.0
Alpine Meadows,2003,8,4.0,0.0,109.5,72.5,48.875,57.5,0.0
Alpine Meadows,2003,9,1.0,0.0,109.514285714,78.5714285714,54.2857142857,63.2857142857,0.0142857142857
Alpine Meadows,2003,9,2.0,0.0,112.571428571,55.7142857143,41.4285714286,46.4285714286,0.371428571429
Alpine Meadows,2003,9,3.0,0.0,115.6875,56.0,40.375,46.25,0.2125
Alpine Meadows,2003,9,4.0,0.0,116.1,77.1428571429,50.8571428571,59.8571428571,0.0
Alpine Meadows,2004,1,1.0,24.9142857143,62.2,26.2857142857,15.5714285714,20.5714285714,0.342857142857
Alpine Meadows,2004,1,2.0,28.875,66.375,41.375,33.875,37.0,0.675
Alpine Meadows,2004,1,3.0,27.65,69.8125,41.25,31.5,34.75,0.3125
Alpine Meadows,2004,1,4.0,31.5,78.5,34.8571428571,29.7142857143,30.7142857143,2.14285714286
Alpine Meadows,2004,10,1.0,0.189655172414,6.2,51.1724137931,40.9310344828,44.5517241379,0.358620689655
Alpine Meadows,2004,10,2.0,0.0,1.65,47.5,42.0,45.0,1.7
Alpine Meadows,2004,11,1.0,0.946428571429,22.0214285714,42.7857142857,34.1428571429,37.5,0.703571428571
Alpine Meadows,2004,11,2.0,0.65,18.0,52.5,39.5,46.0,0.0
Alpine Meadows,2004,12,1.0,5.18620689655,46.1482758621,40.2068965517,33.0689655172,36.0344827586,0.572413793103
Alpine Meadows,2004,12,2.0,6.85,38.0,39.5,34.0,35.0,1.55
Alpine Meadows,2004,2,1.0,36.5571428571,88.7857142857,32.7142857143,26.4285714286,29.7142857143,0.671428571429
Alpine Meadows,2004,2,2.0,38.5,92.2,43.875,29.5,33.5,0.275
Alpine Meadows,2004,2,3.0,40.3,96.3375,41.0,29.125,33.25,0.4375
Alpine Meadows,2004,2,4.0,39.4666666667,98.0666666667,39.3333333333,29.3333333333,33.0,0.316666666667
Alpine Meadows,2004,3,1.0,42.0142857143,101.071428571,36.4285714286,27.7142857143,31.5714285714,1.07142857143
Alpine Meadows,2004,3,2.0,46.4,107.7375,49.25,31.625,37.625,0.2875
Alpine Meadows,2004,3,3.0,45.5125,111.025,47.0,31.25,36.25,0.3
Alpine Meadows,2004,3,4.0,47.2,115.55,42.625,29.375,34.625,0.875
Alpine Meadows,2004,4,1.0,47.7,118.6,51.7142857143,32.1428571429,38.7142857143,0.0
Alpine Meadows,2004,4,2.0,45.7125,118.6625,56.875,35.125,41.625,0.1375
Alpine Meadows,2004,4,3.0,44.075,121.4375,49.0,31.625,36.75,0.5125
Alpine Meadows,2004,4,4.0,41.9142857143,124.271428571,62.7142857143,36.0,45.7142857143,0.157142857143
Alpine Meadows,2004,5,1.0,36.3,125.385714286,56.0,37.2857142857,44.1428571429,0.185714285714
Alpine Meadows,2004,5,2.0,31.425,126.75,51.375,36.0,41.0,0.1375
Alpine Meadows,2004,5,3.0,25.425,127.9125,50.5,38.875,43.125,0.3625
Alpine Meadows,2004,5,4.0,18.75,133.3875,47.875,38.0,41.75,0.9
Alpine Meadows,2004,6,1.0,9.95714285714,137.7,60.8571428571,41.2857142857,48.7142857143,0.214285714286
Alpine Meadows,2004,6,2.0,0.8125,140.7375,51.375,38.625,44.0,0.45
Alpine Meadows,2004,6,3.0,0.0,142.5,75.0,49.75,60.75,0.025
Alpine Meadows,2004,6,4.0,0.0,142.7,65.5714285714,47.2857142857,54.2857142857,0.0
Alpine Meadows,2004,7,1.0,0.0,143.257142857,60.5714285714,45.2857142857,51.4285714286,0.242857142857
Alpine Meadows,2004,7,2.0,0.0,144.8375,67.75,47.0,55.625,0.0875
Alpine Meadows,2004,7,3.0,0.0,145.1,75.4285714286,53.1428571429,61.5714285714,0.0
Alpine Meadows,2004,7,4.0,0.0,145.1,74.5,54.25,62.25,0.0
Alpine Meadows,2004,8,1.0,0.0,145.342857143,64.4285714286,49.8571428571,54.8571428571,0.385714285714
Alpine Meadows,2004,8,2.0,0.0,147.8,81.75,58.25,66.875,0.0
Alpine Meadows,2004,8,3.0,0.0,148.4625,68.875,53.0,58.5,0.625
Alpine Meadows,2004,8,4.0,0.0,157.6875,61.0,50.375,54.125,0.7625
Alpine Meadows,2004,9,1.0,0.0,159.714285714,57.4285714286,44.5714285714,49.1428571429,0.142857142857
Alpine Meadows,2004,9,2.0,0.0,163.3,54.125,44.25,48.375,1.2125
Alpine Meadows,2004,9,3.0,0.0,171.8625,50.375,41.125,45.0,0.375
Alpine Meadows,2004,9,4.0,0.0,172.614285714,64.4285714286,46.4285714286,53.4285714286,0.0142857142857
Alpine Meadows,2005,1,1.0,7.54285714286,53.7285714286,34.2857142857,24.5714285714,28.1428571429,0.157142857143
Alpine Meadows,2005,1,2.0,9.7125,54.875,31.375,23.125,26.875,0.3125
Alpine Meadows,2005,1,3.0,11.6,63.8,46.5,41.375,43.875,1.3875
Alpine Meadows,2005,1,4.0,8.0,68.2375,45.5,38.0,41.25,0.15
Alpine Meadows,2005,10,1.0,0.0,5.26896551724,49.6551724138,40.275862069,44.1724137931,0.424137931034
Alpine Meadows,2005,10,2.0,0.0,3.05,48.5,39.5,43.5,0.1
Alpine Meadows,2005,11,1.0,8.475,24.0678571429,41.9285714286,34.2142857143,37.2142857143,0.667857142857
Alpine Meadows,2005,11,2.0,7.25,20.5,39.5,32.5,35.0,0.2
Alpine Meadows,2005,12,1.0,16.1620689655,36.3275862069,39.2068965517,31.9655172414,35.4827586207,0.555172413793
Alpine Meadows,2005,12,2.0,16.2,33.8,39.0,30.5,33.5,0.0
Alpine Meadows,2005,2,1.0,7.5,70.5285714286,42.4285714286,32.1428571429,36.1428571429,0.514285714286
Alpine Meadows,2005,2,2.0,9.8125,73.3875,41.125,27.75,32.625,0.275
Alpine Meadows,2005,2,3.0,11.0625,74.9,49.5,31.25,36.25,0.0
Alpine Meadows,2005,2,4.0,10.88,74.9,56.2,38.6,43.6,0.12
Alpine Meadows,2005,3,1.0,12.8428571429,75.6428571429,50.0,37.0,41.7142857143,0.0285714285714
Alpine Meadows,2005,3,2.0,10.7625,75.85,55.0,38.25,44.75,0.025
Alpine Meadows,2005,3,3.0,13.575,78.2875,41.375,29.875,34.125,0.4375
Alpine Meadows,2005,3,4.0,16.175,83.2875,40.625,32.5,35.0,1.05
Alpine Meadows,2005,4,1.0,19.4285714286,89.2,44.2857142857,32.2857142857,36.8571428571,0.471428571429
Alpine Meadows,2005,4,2.0,20.0375,92.0125,42.875,30.25,35.125,0.4125
Alpine Meadows,2005,4,3.0,22.2625,96.375,55.125,37.625,43.75,0.3
Alpine Meadows,2005,4,4.0,17.2714285714,96.8857142857,56.8571428571,41.8571428571,47.1428571429,0.0142857142857
Alpine Meadows,2005,5,1.0,11.5857142857,97.4428571429,56.1428571429,41.2857142857,46.7142857143,0.128571428571
Alpine Meadows,2005,5,2.0,3.7,98.725,54.375,43.5,47.625,0.4
Alpine Meadows,2005,5,3.0,0.0,102.9875,48.375,37.625,41.875,0.4875
Alpine Meadows,2005,5,4.0,0.0,104.9,64.0,47.0,54.625,0.1375
Alpine Meadows,2005,6,1.0,0.0,107.771428571,47.0,40.2857142857,43.0,0.457142857143
Alpine Meadows,2005,6,2.0,0.0,110.0375,52.625,39.25,44.875,0.2375
Alpine Meadows,2005,6,3.0,0.0,111.7625,62.125,46.25,52.625,0.225
Alpine Meadows,2005,6,4.0,0.0,113.171428571,56.8571428571,47.2857142857,51.1428571429,0.0857142857143
Alpine Meadows,2005,7,1.0,0.0,113.928571429,62.1428571429,45.8571428571,52.1428571429,0.257142857143
Alpine Meadows,2005,7,2.0,0.0,117.25,60.375,47.0,52.125,0.2875
Alpine Meadows,2005,7,3.0,0.0,117.6875,69.875,49.0,57.25,0.0125
Alpine Meadows,2005,7,4.0,0.0,117.7,75.125,52.25,61.375,0.0
Alpine Meadows,2005,8,1.0,0.0,117.7,72.8571428571,51.7142857143,60.2857142857,0.0
Alpine Meadows,2005,8,2.0,0.0,117.7,70.625,52.75,59.25,0.025
Alpine Meadows,2005,8,3.0,0.0,118.425,67.375,49.625,55.75,0.075
Alpine Meadows,2005,8,4.0,0.0,118.5,66.625,48.875,55.625,0.0
Alpine Meadows,2005,9,1.0,0.0,118.5,62.1428571429,39.4285714286,52.2857142857,0.0
Alpine Meadows,2005,9,2.0,0.0,119.9875,56.25,43.5,48.5,0.2875
Alpine Meadows,2005,9,3.0,0.0,120.975,53.25,40.875,45.375,0.025
Alpine Meadows,2005,9,4.0,0.0,121.714285714,59.2857142857,42.4285714286,48.7142857143,0.757142857143
Alpine Meadows,2006,1,1.0,16.7,49.1,39.1428571429,33.7142857143,36.1428571429,0.885714285714
Alpine Meadows,2006,1,2.0,20.6625,60.7125,35.875,31.875,34.0,1.65
Alpine Meadows,2006,1,3.0,26.325,71.1375,36.75,31.625,33.75,0.975
Alpine Meadows,2006,1,4.0,32.9875,78.0125,38.5,32.0,34.25,1.0875
Alpine Meadows,2006,10,1.0,0.0344827586207,4.18275862069,50.4482758621,39.0689655172,43.3448275862,0.348275862069
Alpine Meadows,2006,10,2.0,0.0,0.15,53.0,38.0,44.0,0.05
Alpine Meadows,2006,11,1.0,5.76785714286,34.5928571429,37.9642857143,32.1428571429,34.75,1.31071428571
Alpine Meadows,2006,11,2.0,0.0,30.6,38.5,33.5,35.0,0.4
Alpine Meadows,2006,12,1.0,17.7310344828,55.1896551724,36.8275862069,30.3448275862,33.3793103448,0.513793103448
Alpine Meadows,2006,12,2.0,15.4,49.4,46.0,38.5,42.0,0.2
Alpine Meadows,2006,2,1.0,40.4285714286,86.3857142857,39.7142857143,32.5714285714,35.0,0.642857142857
Alpine Meadows,2006,2,2.0,41.8,88.6625,42.875,28.5,33.625,0.25
Alpine Meadows,2006,2,3.0,42.6625,90.625,32.375,21.875,26.625,0.425
Alpine Meadows,2006,2,4.0,49.14,94.4,38.0,28.0,32.2,0.42
Alpine Meadows,2006,3,1.0,50.4571428571,96.5571428571,42.4285714286,30.1428571429,35.2857142857,0.385714285714
Alpine Meadows,2006,3,2.0,55.7,101.475,40.125,25.75,30.375,0.5375
Alpine Meadows,2006,3,3.0,58.275,103.35,44.75,30.25,35.5,0.15
Alpine Meadows,2006,3,4.0,60.5875,104.55,46.0,32.375,36.75,0.15
Alpine Meadows,2006,4,1.0,62.3571428571,106.2,50.5714285714,33.2857142857,39.2857142857,0.228571428571
Alpine Meadows,2006,4,2.0,64.1125,109.975,43.375,32.75,36.625,1.0375
Alpine Meadows,2006,4,3.0,65.875,115.325,54.625,32.375,40.375,0.1
Alpine Meadows,2006,4,4.0,64.4428571429,115.7,58.5714285714,36.8571428571,44.1428571429,0.0
Alpine Meadows,2006,5,1.0,60.9571428571,115.771428571,53.7142857143,34.8571428571,42.1428571429,0.3
Alpine Meadows,2006,5,2.0,58.8625,117.8,60.75,36.375,45.375,0.0
Alpine Meadows,2006,5,3.0,50.125,117.9875,65.375,44.875,52.0,0.1625
Alpine Meadows,2006,5,4.0,42.55,122.475,52.625,39.75,44.375,0.7625
Alpine Meadows,2006,6,1.0,34.0428571429,127.214285714,57.2857142857,44.2857142857,49.1428571429,0.5
Alpine Meadows,2006,6,2.0,25.3875,129.775,53.625,44.375,48.0,0.375
Alpine Meadows,2006,6,3.0,15.825,132.65,54.75,41.25,46.75,0.1375
Alpine Meadows,2006,6,4.0,3.08571428571,132.8,78.4285714286,53.4285714286,64.1428571429,0.0
Alpine Meadows,2006,7,1.0,0.0,132.8,67.8571428571,50.5714285714,57.4285714286,0.0
Alpine Meadows,2006,7,2.0,0.0,133.2375,65.0,48.75,55.0,0.0875
Alpine Meadows,2006,7,3.0,0.0,133.5,75.625,53.875,62.75,0.0
Alpine Meadows,2006,7,4.0,0.0,133.5,66.25,49.75,56.125,0.0
Alpine Meadows,2006,8,1.0,0.0,133.5,69.8571428571,48.2857142857,56.4285714286,0.0
Alpine Meadows,2006,8,2.0,0.0,133.5,64.5,47.875,54.875,0.0
Alpine Meadows,2006,8,3.0,0.0,133.5,68.75,50.75,57.875,0.0
Alpine Meadows,2006,8,4.0,0.0,133.5625,65.875,47.75,55.0,0.0625
Alpine Meadows,2006,9,1.0,0.0,134.0,75.7142857143,54.4285714286,62.1428571429,0.0
Alpine Meadows,2006,9,2.0,0.0,134.0,58.125,44.375,49.25,0.025
Alpine Meadows,2006,9,3.0,0.0,136.8625,51.0,41.75,45.625,0.775
Alpine Meadows,2006,9,4.0,0.0,141.9,70.0,51.1428571429,56.8571428571,0.314285714286
Alpine Meadows,2007,1,1.0,25.6857142857,68.0571428571,36.7142857143,29.7142857143,33.1428571429,2.01428571429
Alpine Meadows,2007,1,2.0,34.5875,79.3,30.125,19.375,24.25,0.4
Alpine Meadows,2007,1,3.0,37.65,82.9125,34.5,29.5,32.25,0.6875
Alpine Meadows,2007,1,4.0,38.725,85.8,47.625,33.625,38.375,0.0
Alpine Meadows,2007,10,1.0,0.175862068966,12.2172413793,47.5172413793,36.7931034483,41.1379310345,0.658620689655
Alpine Meadows,2007,10,2.0,0.0,9.8,54.0,40.5,46.5,0.0
Alpine Meadows,2007,11,1.0,1.19285714286,25.075,40.5357142857,31.5714285714,35.6071428571,0.407142857143
Alpine Meadows,2007,11,2.0,0.0,19.35,48.5,42.5,45.0,0.3
Alpine Meadows,2007,12,1.0,12.6482758621,46.5379310345,34.275862069,28.5862068966,31.5862068966,1.0275862069
Alpine Meadows,2007,12,2.0,5.75,40.5,31.0,24.0,27.5,0.05
Alpine Meadows,2007,2,1.0,38.9142857143,86.0,46.0,34.8571428571,39.2857142857,0.0857142857143
Alpine Meadows,2007,2,2.0,39.675,87.5375,41.875,34.25,37.0,0.75
Alpine Meadows,2007,2,3.0,43.7375,95.9125,37.75,29.875,33.125,1.0375
Alpine Meadows,2007,2,4.0,48.8,101.4,36.0,24.8,29.4,0.6
Alpine Meadows,2007,3,1.0,52.9,105.285714286,45.0,30.8571428571,36.2857142857,0.428571428571
Alpine Meadows,2007,3,2.0,54.9625,111.15,41.25,31.875,35.75,1.05
Alpine Meadows,2007,3,3.0,55.625,118.375,42.25,33.5,37.75,1.275
Alpine Meadows,2007,3,4.0,56.8125,130.4,46.375,31.625,37.375,0.85
Alpine Meadows,2007,4,1.0,56.6857142857,132.742857143,51.0,33.8571428571,39.7142857143,0.171428571429
Alpine Meadows,2007,4,2.0,56.6,135.425,45.125,32.75,36.625,0.5375
Alpine Meadows,2007,4,3.0,57.275,139.225,48.375,32.75,37.5,0.3
Alpine Meadows,2007,4,4.0,57.7571428571,141.471428571,46.4285714286,35.5714285714,39.7142857143,0.414285714286
Alpine Meadows,2007,5,1.0,55.2857142857,143.871428571,51.1428571429,34.7142857143,40.0,0.242857142857
Alpine Meadows,2007,5,2.0,51.85,144.6,62.25,35.75,46.0,0.0
Alpine Meadows,2007,5,3.0,46.4875,145.3125,53.0,37.375,42.375,0.25
Alpine Meadows,2007,5,4.0,41.1875,146.6,64.5,42.375,50.875,0.0
Alpine Meadows,2007,6,1.0,28.5571428571,146.9,62.1428571429,44.4285714286,51.4285714286,0.228571428571
Alpine Meadows,2007,6,2.0,21.375,149.525,50.375,40.125,44.25,0.275
Alpine Meadows,2007,6,3.0,12.4875,151.8125,57.625,41.625,47.875,0.225
Alpine Meadows,2007,6,4.0,2.2,153.542857143,59.7142857143,42.0,49.2857142857,0.257142857143
Alpine Meadows,2007,7,1.0,0.0,154.0,71.4285714286,49.2857142857,58.2857142857,0.0
Alpine Meadows,2007,7,2.0,0.0,154.0,75.375,54.5,63.125,0.0
Alpine Meadows,2007,7,3.0,0.0,154.4125,60.5,51.125,55.125,0.225
Alpine Meadows,2007,7,4.0,0.0,155.8,65.5,47.0,54.5,0.0
Alpine Meadows,2007,8,1.0,0.0,155.914285714,65.0,49.2857142857,55.7142857143,0.114285714286
Alpine Meadows,2007,8,2.0,0.0,157.125,64.0,47.375,53.5,0.075
Alpine Meadows,2007,8,3.0,0.0,157.9625,58.25,47.375,51.75,0.25
Alpine Meadows,2007,8,4.0,0.0,159.475,66.625,47.5,55.125,0.05
Alpine Meadows,2007,9,1.0,0.0,159.842857143,62.4285714286,47.5714285714,53.2857142857,0.0714285714286
Alpine Meadows,2007,9,2.0,0.0,160.1125,68.5,50.625,56.875,0.0125
Alpine Meadows,2007,9,3.0,0.0,161.3125,50.0,40.125,44.25,0.225
Alpine Meadows,2007,9,4.0,0.0,162.442857143,49.8571428571,38.8571428571,43.7142857143,0.485714285714
Alpine Meadows,2008,1,1.0,27.2714285714,62.9285714286,34.2857142857,28.7142857143,31.1428571429,0.571428571429
Alpine Meadows,2008,1,2.0,34.2,69.675,34.375,28.625,31.5,1.1375
Alpine Meadows,2008,1,3.0,38.4625,74.8375,34.0,22.75,27.125,0.1875
Alpine Meadows,2008,1,4.0,40.8625,77.3625,32.875,24.625,27.75,0.925
Alpine Meadows,2008,10,1.0,0.0275862068966,5.64482758621,50.5517241379,39.5862068966,44.2068965517,0.31724137931
Alpine Meadows,2008,10,2.0,0.0,3.7,39.5,31.5,36.0,0.1
Alpine Meadows,2008,11,1.0,0.860714285714,30.4642857143,45.0714285714,36.6071428571,40.6428571429,1.11785714286
Alpine Meadows,2008,11,2.0,0.25,22.75,45.0,41.0,43.5,1.2
Alpine Meadows,2008,12,1.0,7.7,53.4586206897,32.9655172414,25.3103448276,29.0689655172,0.893103448276
Alpine Meadows,2008,12,2.0,1.15,47.5,35.0,32.0,33.5,0.35
Alpine Meadows,2008,2,1.0,49.6428571429,85.7571428571,32.1428571429,26.5714285714,28.8571428571,0.771428571429
Alpine Meadows,2008,2,2.0,63.2875,97.3625,36.875,29.75,33.125,1.675
Alpine Meadows,2008,2,3.0,66.1,102.0625,49.0,32.125,37.375,0.0375
Alpine Meadows,2008,2,4.0,66.0,102.333333333,46.6666666667,34.3333333333,38.6666666667,0.316666666667
Alpine Meadows,2008,3,1.0,69.7428571429,106.185714286,43.2857142857,29.5714285714,33.5714285714,0.557142857143
Alpine Meadows,2008,3,2.0,72.8,109.3875,42.125,31.375,35.5,0.55
Alpine Meadows,2008,3,3.0,77.3125,114.3,40.5,28.0,32.5,0.5625
Alpine Meadows,2008,3,4.0,81.5875,118.6625,38.625,23.75,29.125,0.7
Alpine Meadows,2008,4,1.0,84.9,122.4,51.0,20.0,29.0,0.0
Alpine Meadows,2008,7,4.0,22.9857142857,166.442857143,57.4285714286,45.4285714286,50.1428571429,0.257142857143
Alpine Meadows,2008,8,1.0,13.2714285714,168.642857143,66.5714285714,51.7142857143,57.7142857143,0.142857142857
Alpine Meadows,2008,8,2.0,0.9875,169.1,66.0,51.125,57.5,0.05
Alpine Meadows,2008,8,3.0,0.0,171.0875,65.5,52.125,57.5,0.5875
Alpine Meadows,2008,8,4.0,0.0,175.7125,53.0,42.625,47.75,0.45
Alpine Meadows,2008,9,1.0,0.0,177.5,56.8571428571,45.1428571429,50.1428571429,0.0
Alpine Meadows,2008,9,2.0,0.0,177.5,67.75,50.875,57.5,0.0
Alpine Meadows,2008,9,3.0,0.0,178.125,57.125,46.125,51.5,0.275
Alpine Meadows,2008,9,4.0,0.0,181.014285714,62.4285714286,48.7142857143,53.8571428571,0.257142857143
