Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2008,3,2.0,37.78125,53.2574404762,41.1517857143,27.9226190476,33.4583333333,0.243452380952
2008,3,3.0,39.5392857143,55.3705357143,37.75,24.0089285714,29.9285714286,0.268452380952
2008,3,4.0,42.0202985075,57.8782089552,34.9940298507,19.5223880597,25.5913432836,0.312912912913
2008,4,1.0,42.8982638889,58.2767361111,41.3715277778,23.6388888889,30.8125,0.20487804878
2008,4,2.0,43.9707317073,59.5670731707,45.9420731707,28.1859756098,35.5792682927,0.147256097561
2008,4,3.0,43.0417445483,60.2277258567,39.0778816199,23.476635514,29.6753894081,0.165203761755
2008,4,4.0,43.7157142857,61.3692857143,46.4071428571,28.6428571429,36.2535714286,0.153214285714
2008,5,1.0,42.1196428571,62.1821428571,50.4214285714,32.8607142857,40.2142857143,0.0317857142857
2008,5,2.0,39.5141975309,63.7648148148,49.5679012346,33.8117283951,40.5154320988,0.156172839506
2008,5,3.0,33.8573170732,65.9368902439,58.75,40.7256097561,48.4573170732,0.176524390244
2008,5,4.0,27.5819571865,67.1336391437,58.3547400612,40.0550458716,47.4036697248,0.0737003058104
2008,6,1.0,22.6644599303,68.3003484321,45.7735191638,35.0557491289,39.5923344948,0.297212543554
2008,6,2.0,20.3266871166,70.4834355828,52.7760736196,35.0306748466,43.2852760736,0.156748466258
2008,6,3.0,15.5116923077,70.2661538462,60.6523076923,40.3415384615,49.8338461538,0.00676923076923
2008,6,4.0,10.6024647887,70.2242957746,71.6725352113,47.0211267606,57.9295774648,0.0113879003559
2008,7,1.0,5.47349823322,70.3671378092,66.9752650177,48.7950530035,56.8833922261,0.0646643109541
2008,7,2.0,2.93715170279,70.6578947368,71.5015479876,47.5789473684,59.0743034056,0.0030959752322
2008,7,3.0,1.22018348624,72.2314984709,66.4006116208,46.3883792049,55.125382263,0.00705521472393
2008,7,4.0,1.11194029851,74.4408955224,64.1910447761,44.6417910448,53.6,0.0623880597015
2008,8,1.0,0.639455782313,75.2853741497,70.2993197279,49.7551020408,58.8231292517,0.0404761904762
2008,8,2.0,0.035223880597,75.3211940299,69.6985074627,49.9820895522,58.752238806,0.0397014925373
2008,8,3.0,0.0,76.3875,67.5476190476,50.2202380952,57.7886904762,0.225595238095
2008,8,4.0,0.0,79.2498480243,56.085106383,41.8784194529,48.1933130699,0.175914634146
2008,9,1.0,0.0,80.0986062718,59.8989547038,42.0209059233,49.668989547,0.00592334494774
2008,9,2.0,0.0,79.5840361446,68.2289156627,46.5993975904,55.9006024096,0.00150602409639
2008,9,3.0,0.0,79.4202985075,61.3940298507,44.9910447761,52.1134328358,0.106865671642
2008,9,4.0,0.0,80.1860544218,61.1632653061,44.7551020408,51.768707483,0.0452380952381
2009,1,1.0,13.612987013,31.2983766234,32.5811688312,22.6493506494,27.6331168831,1.41331168831
2009,1,2.0,16.2835227273,40.2400568182,41.2556818182,30.2414772727,35.0397727273,0.292022792023
2009,1,3.0,16.1380681818,40.9667613636,45.0767045455,31.1960227273,36.6079545455,0.0173789173789
2009,1,4.0,16.3897435897,41.5438746439,31.8262108262,20.0797720798,25.0643874644,0.104373177843
2009,10,1.0,0.190322580645,2.91502753737,45.2533438238,33.7317073171,38.8607395751,0.323131392604
2009,10,2.0,0.00568181818182,0.489772727273,48.75,33.8863636364,40.2727272727,0.00340909090909
2009,11,1.0,4.22664500406,16.0790414297,38.5125913891,29.5913891145,33.5686433794,0.452477660439
2009,11,2.0,1.91477272727,12.1227272727,36.7159090909,30.7727272727,33.4545454545,0.470454545455
2009,12,1.0,8.92964705882,25.4173333333,32.2549019608,22.4690196078,26.9356862745,0.206980392157
2009,12,2.0,7.83409090909,23.2125,17.6363636364,3.47727272727,9.35227272727,0.0261363636364
2009,2,1.0,17.0087947883,42.0498371336,43.5081433225,29.5211726384,34.9156351792,0.0326666666667
2009,2,2.0,17.2775568182,42.515625,31.2585227273,21.2954545455,24.9920454545,0.0862973760933
2009,2,3.0,17.7264204545,42.9173295455,40.9318181818,28.3238636364,32.5178977273,0.0668604651163
2009,2,4.0,19.3213636364,44.5127272727,33.4272727273,21.4181818182,26.7040909091,0.371162790698
2009,3,1.0,20.6814935065,46.363961039,36.3668831169,24.224025974,28.9019480519,0.403322259136
2009,3,2.0,22.9491477273,48.7627840909,32.8636363636,17.8238636364,23.6519886364,0.302906976744
2009,3,3.0,26.0443181818,51.6721590909,38.0625,26.2159090909,30.6971590909,0.269476744186
2009,3,4.0,28.3130681818,54.1303977273,36.3636363636,24.625,29.3934659091,0.434011627907
2009,4,1.0,31.974025974,57.5964285714,45.6785714286,28.2045454545,35.111038961,0.298006644518
2009,4,2.0,31.9585227273,58.8980113636,41.6448863636,29.6619318182,33.9053977273,0.24476744186
2009,4,3.0,31.3372159091,60.3980113636,51.9147727273,32.4460227273,40.3457386364,0.0470930232558
2009,4,4.0,29.0477272727,60.7883116883,44.5064935065,29.0616883117,34.7461038961,0.0797342192691
2009,5,1.0,27.8584415584,61.9655844156,45.8311688312,33.0,37.6798701299,0.415282392027
2009,5,2.0,26.7159090909,64.60625,48.2215909091,31.8664772727,38.0971590909,0.219476744186
2009,5,3.0,23.3948863636,66.1727272727,58.1505681818,37.6875,45.8241477273,0.0892441860465
2009,5,4.0,17.6463068182,66.5340909091,64.5653409091,43.3579545455,51.8579545455,0.00232558139535
2009,6,1.0,10.9685064935,66.6305194805,64.5519480519,46.6461038961,53.4175324675,0.0471760797342
2009,6,2.0,6.61988472622,67.5956772334,61.6368876081,44.8933717579,50.5103746398,0.0516224188791
2009,6,3.0,3.87405247813,68.5836734694,54.7346938776,41.1749271137,46.0,0.123952095808
2009,6,4.0,2.34560260586,68.5403908795,61.5016286645,41.7980456026,49.9912052117,0.016
2009,7,1.0,1.2974025974,68.4561688312,68.8928571429,48.3506493506,56.6201298701,0.0202657807309
2009,7,2.0,0.504545454545,68.6110795455,63.8522727273,45.8465909091,53.0090909091,0.0162790697674
2009,7,3.0,0.103703703704,68.715954416,73.2108262108,51.8518518519,60.4472934473,0.00291545189504
2009,7,4.0,0.0,68.7971590909,78.6590909091,57.7840909091,65.3409090909,0.0186046511628
2009,8,1.0,0.0,68.3006644518,72.1029900332,53.1926910299,60.3225913621,0.0277027027027
2009,8,2.0,0.0,69.4459537572,57.6936416185,45.676300578,50.6647398844,0.144797687861
2009,8,3.0,0.0,69.8356321839,69.9166666667,49.0775862069,58.4942528736,0.00718390804598
2009,8,4.0,0.0,69.9799426934,69.3696275072,48.4613180516,57.7965616046,0.00515759312321
2009,9,1.0,0.0,70.7766233766,59.7564935065,44.7694805195,51.1363636364,0.290909090909
2009,9,2.0,0.0,72.4099431818,67.6818181818,48.2897727273,56.8011363636,0.00823863636364
2009,9,3.0,0.0,72.7734285714,66.2971428571,46.46,55.3771428571,0.05
2009,9,4.0,0.00331125827815,72.7841059603,57.0397350993,39.5,46.6708609272,0.0765306122449
2010,1,1.0,11.6438311688,30.8805194805,36.1006493506,28.1655844156,31.9448051948,0.476623376623
2010,1,2.0,12.0948863636,33.7099431818,38.8238636364,31.6960227273,34.90625,0.486079545455
2010,1,3.0,13.4184659091,37.1198863636,38.0738636364,30.9403409091,33.96875,0.192613636364
2010,1,4.0,14.6150568182,38.4775568182,36.5880681818,28.9318181818,32.2727272727,0.153409090909
2010,10,1.0,0.255172413793,2.67264890282,50.5909090909,37.5431034483,43.0697492163,0.208241758242
2010,10,2.0,0.0,0.307954545455,52.7045454545,43.9545454545,47.6136363636,0.55
2010,11,1.0,2.09642262895,12.7162229617,36.8186356073,26.965890183,31.6339434276,0.388490408674
2010,11,2.0,0.665909090909,10.1386363636,34.0340909091,28.8068181818,31.1704545455,0.234090909091
2010,12,1.0,9.57733118971,25.6056270096,33.1688102894,25.3159163987,28.8536977492,0.405305466238
2010,12,2.0,6.62906976744,19.761627907,36.2790697674,30.7558139535,33.5348837209,0.948837209302
2010,2,1.0,15.3659090909,39.3340909091,38.1396103896,30.2564935065,33.3831168831,0.113311688312
2010,2,2.0,16.1698863636,40.5823863636,38.5284090909,29.7357954545,33.5113636364,0.28125
2010,2,3.0,16.7278409091,42.4465909091,42.0426136364,27.6505681818,33.2386363636,0.0727272727273
2010,2,4.0,17.1936363636,43.4554545455,41.1272727273,31.7363636364,35.2636363636,0.323636363636
2010,3,1.0,17.6237012987,44.5422077922,45.1071428571,31.4350649351,36.7597402597,0.0811688311688
2010,3,2.0,18.58125,45.7727272727,37.6619318182,24.9232954545,30.7272727273,0.256534090909
2010,3,3.0,19.4923295455,47.309375,45.5823863636,29.2443181818,36.1022727273,0.125852272727
2010,3,4.0,20.221875,49.1474431818,42.1789772727,29.6590909091,34.7045454545,0.438068181818
2010,4,1.0,23.286038961,52.737987013,37.1201298701,26.974025974,30.8701298701,0.466558441558
2010,4,2.0,25.8519886364,55.4948863636,43.3693181818,28.1221590909,34.7017045455,0.163068181818
2010,4,3.0,23.9659090909,56.2204545455,52.0340909091,35.3181818182,42.4261363636,0.106534090909
2010,4,4.0,21.9003246753,57.6724025974,43.8928571429,31.6720779221,36.5941558442,0.312012987013
2010,5,1.0,22.236038961,60.3438311688,41.8214285714,29.038961039,34.0649350649,0.332467532468
2010,5,2.0,21.1633522727,61.4786931818,55.15625,36.0284090909,44.2017045455,0.0346590909091
2010,5,3.0,16.5988636364,62.5605113636,49.9886363636,35.2073863636,40.8835227273,0.273579545455
2010,5,4.0,14.7755681818,64.7514204545,48.0852272727,36.6022727273,41.6534090909,0.315625
2010,6,1.0,12.3506493506,67.6198051948,51.2564935065,37.6590909091,43.9448051948,0.364935064935
2010,6,2.0,9.45816618911,69.9962750716,55.0859598854,38.5902578797,45.9111747851,0.205444126074
2010,6,3.0,7.06193181818,71.053125,54.4147727273,40.9403409091,46.8380681818,0.120170454545
2010,6,4.0,4.32302631579,71.7055921053,61.9703947368,43.3717105263,51.7039473684,0.0134868421053
2010,7,1.0,2.64188311688,71.7292207792,57.6233766234,42.4285714286,49.4123376623,0.0412337662338
2010,7,2.0,1.05316091954,71.7181034483,69.5402298851,48.8448275862,58.2959770115,0.0112391930836
2010,7,3.0,0.258974358974,71.9968660969,67.3703703704,47.207977208,56.1424501425,0.00142857142857
2010,7,4.0,0.00142045454545,71.9463068182,74.0255681818,52.4204545455,61.9232954545,0.0230113636364
2010,8,1.0,0.0,72.175,68.2305194805,51.1233766234,58.4090909091,0.0347402597403
2010,8,2.0,0.0,72.4835227273,67.3892045455,49.8153409091,57.4204545455,0.0221590909091
2010,8,3.0,0.0,72.5875,66.2471590909,47.2585227273,55.78125,0.0153409090909
2010,8,4.0,0.0,72.8153409091,60.3210227273,43.2215909091,50.6051136364,0.186079545455
2010,9,1.0,0.0,74.3315960912,57.5114006515,42.5960912052,49.4690553746,0.157654723127
2010,9,2.0,0.0,75.703125,56.6022727273,43.6534090909,48.8039772727,0.102556818182
2010,9,3.0,0.0,77.3612535613,53.4273504274,42.8689458689,47.2341880342,0.345428571429
2010,9,4.0,0.0,79.0753246753,62.2272727273,46.4383116883,53.5811688312,0.0652597402597
2011,1,1.0,13.7448504983,32.3352159468,32.9867109635,22.8073089701,27.6112956811,0.178073089701
2011,1,2.0,15.3575581395,35.0912790698,32.6453488372,23.5465116279,28.238372093,0.718313953488
2011,1,3.0,16.139244186,42.2933139535,38.1947674419,29.0377906977,33.351744186,0.601453488372
2011,1,4.0,16.2828488372,44.6656976744,40.5755813953,30.6569767442,34.988372093,0.20726744186
2011,10,1.0,0.0478748997594,3.76928628709,46.7233360064,36.2822774659,40.9230152366,0.246351242983
2011,10,2.0,0.0,1.8988372093,50.5813953488,38.476744186,43.4534883721,0.0662790697674
2011,11,1.0,3.63596345515,11.9722591362,36.1611295681,25.7815614618,30.4485049834,0.428986710963
2011,11,2.0,0.689534883721,7.86162790698,41.0,32.1744186047,35.6279069767,0.0290697674419
2011,12,1.0,8.87882919006,20.3117080994,37.1122694467,26.0681635926,31.134723336,0.226243980738
2011,12,2.0,8.43488372093,19.4093023256,43.1279069767,28.6976744186,35.2790697674,0.00697674418605
2011,2,1.0,16.3122923588,46.2338870432,37.2292358804,26.8970099668,31.5813953488,0.331666666667
2011,2,2.0,17.0693452381,47.3428571429,37.9375,26.7023809524,31.7470238095,0.234626865672
2011,2,3.0,18.9616071429,49.5348214286,31.1994047619,19.2321428571,24.2113095238,0.290119760479
2011,2,4.0,20.9419047619,51.6466666667,24.7761904762,11.3523809524,17.9428571429,0.575714285714
2011,3,1.0,24.7587837838,55.6918918919,35.1148648649,22.4797297297,28.4493243243,0.334121621622
2011,3,2.0,27.5005899705,58.9067846608,37.7197640118,28.5575221239,32.7345132743,0.633333333333
2011,3,3.0,30.8264705882,63.0376470588,38.6441176471,26.2294117647,31.4588235294,0.255882352941
2011,3,4.0,32.6073746313,65.1280235988,40.9262536873,30.5663716814,34.7315634218,0.638938053097
2011,4,1.0,34.5425170068,70.306122449,37.619047619,26.8129251701,31.387755102,0.528911564626
2011,4,2.0,36.2758208955,73.7788059701,40.4179104478,26.9104477612,32.9194029851,0.308408408408
2011,4,3.0,37.7165662651,76.190060241,42.5481927711,25.4036144578,32.7921686747,0.140909090909
2011,4,4.0,38.7229452055,78.7839041096,41.7191780822,29.2739726027,34.1095890411,0.369520547945
2011,5,1.0,39.030952381,80.4129251701,46.6598639456,31.8401360544,37.9863945578,0.208503401361
2011,5,2.0,37.1098214286,81.8401785714,50.2529761905,33.6488095238,40.880952381,0.30744047619
2011,5,3.0,33.6776785714,84.2925595238,50.5803571429,34.7738095238,41.4196428571,0.0973214285714
2011,5,4.0,30.2413690476,85.5529761905,47.5773809524,34.8125,39.7827380952,0.230952380952
2011,6,1.0,27.7717687075,87.0602040816,55.6836734694,39.3095238095,45.5306122449,0.132638888889
2011,6,2.0,22.781547619,87.7211309524,52.1755952381,38.4523809524,43.1193452381,0.1125
2011,6,3.0,18.0383928571,88.6050595238,55.431547619,40.2976190476,46.1696428571,0.0884146341463
2011,6,4.0,13.7225255973,88.9634812287,56.8122866894,41.0750853242,47.7269624573,0.0868965517241
2011,7,1.0,10.3819727891,89.5996598639,66.1598639456,43.5986394558,54.4557823129,0.0126279863481
2011,7,2.0,7.34017857143,89.8354166667,57.9761904762,42.6339285714,49.2946428571,0.0735119047619
2011,7,3.0,4.73820895522,90.7041791045,59.2089552239,43.7462686567,50.6,0.085671641791
2011,7,4.0,2.29404761905,91.0404761905,65.1279761905,47.2291666667,55.1398809524,0.021130952381
2011,8,1.0,0.929931972789,91.1037414966,67.3571428571,48.2925170068,56.5646258503,0.00136054421769
2011,8,2.0,0.637829912023,90.8768328446,62.8680351906,46.1231671554,52.9589442815,0.00558823529412
2011,8,3.0,0.374418604651,90.788372093,68.7674418605,48.3488372093,57.2444767442,0.0221574344023
2011,8,4.0,0.0383720930233,90.9584302326,68.3604651163,49.8953488372,57.2180232558,0.0117647058824
2011,9,1.0,0.0,91.03089701,69.5681063123,48.438538206,57.415282392,0.00503355704698
2011,9,2.0,0.0,91.0415697674,71.6337209302,53.601744186,61.0465116279,0.0250737463127
2011,9,3.0,0.0,91.7822674419,59.8197674419,45.4738372093,51.648255814,0.116326530612
2011,9,4.0,0.00299003322259,93.0425249169,59.1362126246,42.5215946844,50.1129568106,0.238127090301
2012,1,1.0,11.5382059801,26.7601328904,37.2757475083,27.5415282392,32.146179402,0.255149501661
2012,1,2.0,12.1066860465,27.9337209302,36.4011627907,23.5581395349,29.4389534884,0.133040935673
2012,1,3.0,15.435755814,31.5776162791,30.4331395349,20.7790697674,25.5784883721,0.720930232558
2012,1,4.0,19.6218023256,36.8645348837,37.1395348837,26.125,30.9360465116,0.54738372093
2012,10,1.0,0.317173377157,3.86228430567,48.7362366475,37.0714872638,42.0903861956,0.425472473295
2012,10,2.0,0.0,0.0619047619048,61.8095238095,43.880952381,50.8095238095,0.00238095238095
2012,11,1.0,2.01477462437,17.5366444073,39.6444073456,31.2687813022,35.225375626,0.433136593592
2012,11,2.0,0.16976744186,13.938372093,33.4651162791,25.0,28.7325581395,0.0458823529412
2012,12,1.0,11.7926163724,33.1447030498,32.1380417335,24.7431781701,28.3707865169,0.506682769726
2012,12,2.0,8.44302325581,29.8651162791,31.5581395349,23.3255813953,27.1860465116,0.273255813953
2012,2,1.0,20.9970099668,39.3438538206,39.7973421927,27.6777408638,32.6146179402,0.0777408637874
2012,2,2.0,21.236627907,39.9584302326,37.0755813953,28.5029069767,32.3023255814,0.125
2012,2,3.0,23.3511627907,42.7363372093,34.8430232558,26.5465116279,30.5959302326,0.793895348837
2012,2,4.0,26.857751938,48.1488372093,31.4069767442,19.6744186047,24.9341085271,0.498443579767
2012,3,1.0,29.3521594684,50.6627906977,36.2890365449,23.6810631229,29.511627907,0.259666666667
2012,3,2.0,31.5476744186,53.0404069767,38.3343023256,26.8052325581,32.2354651163,0.678070175439
2012,3,3.0,36.4593023256,58.3636627907,35.8284883721,22.5029069767,28.3662790698,0.36472303207
2012,3,4.0,38.9293604651,60.9956395349,40.7877906977,29.75,34.488372093,0.533430232558
2012,4,1.0,41.8282392027,64.8734219269,40.0664451827,25.73089701,31.6312292359,0.179401993355
2012,4,2.0,41.6671511628,65.575872093,49.7412790698,32.8488372093,39.9360465116,0.0494186046512
2012,4,3.0,40.3345930233,67.1456395349,50.5988372093,34.386627907,41.5058139535,0.276162790698
2012,4,4.0,36.1356666667,68.7676666667,46.88,34.5966666667,39.7833333333,0.348
2012,5,1.0,34.9019933555,71.5142857143,45.7707641196,31.3488372093,37.3621262458,0.252333333333
2012,5,2.0,32.1944767442,72.2287790698,59.0348837209,37.125,47.238372093,0.00406976744186
2012,5,3.0,26.5075581395,72.6043604651,50.1395348837,36.0261627907,42.4651162791,0.288372093023
2012,5,4.0,22.6055232558,74.7273255814,52.9302325581,37.6831395349,44.1075581395,0.0706395348837
2012,6,1.0,18.596345515,75.9681063123,48.7176079734,37.0598006645,42.1760797342,0.35049833887
2012,6,2.0,15.7505813953,78.023255814,53.1308139535,37.5348837209,44.648255814,0.0959302325581
2012,6,3.0,11.2680232558,79.114244186,56.5668604651,41.5406976744,48.3808139535,0.241569767442
2012,6,4.0,8.20996677741,80.5777408638,57.9335548173,42.2325581395,48.9069767442,0.104682274247
2012,7,1.0,5.35980066445,81.2750830565,62.342192691,43.9368770764,52.4219269103,0.063122923588
2012,7,2.0,2.13372093023,81.4520348837,72.4098837209,52.7587209302,61.5348837209,0.0421511627907
2012,7,3.0,0.658430232558,82.0912790698,65.601744186,48.0552325581,55.8430232558,0.107558139535
2012,7,4.0,0.118023255814,82.661627907,67.136627907,48.3313953488,56.6656976744,0.00726744186047
2012,8,1.0,0.000332225913621,82.684717608,73.8837209302,52.9700996678,62.3787375415,0.000332225913621
2012,8,2.0,0.0,82.6921511628,72.6569767442,52.0784883721,61.1424418605,0.000874635568513
2012,8,3.0,0.0,82.7447674419,70.3255813953,51.238372093,59.3197674419,0.0239067055394
2012,8,4.0,0.0,82.9084302326,62.7470930233,43.9040697674,52.1918604651,0.0093023255814
2012,9,1.0,0.0,82.9604651163,65.8870431894,45.4983388704,54.2823920266,0.000664451827243
2012,9,2.0,0.0,83.1737609329,63.5481049563,44.4752186589,52.9737609329,0.0366568914956
2012,9,3.0,0.0,83.9522123894,69.0943952802,49.8112094395,57.8702064897,0.00766961651917
2012,9,4.0,0.0,84.4329931973,62.1598639456,44.806122449,52.3945578231,0.0047619047619
2013,1,1.0,17.9969798658,39.5181208054,32.7953020134,23.1946308725,27.6476510067,0.281818181818
2013,1,2.0,20.4220930233,42.6354651163,31.9360465116,18.988372093,24.6598837209,0.223546511628
2013,1,3.0,20.5380952381,42.9029761905,45.7857142857,31.9404761905,37.4017857143,0.0342342342342
2013,1,4.0,21.9932926829,44.5338414634,34.8841463415,27.3353658537,30.9573170732,0.48379204893
2013,10,1.0,0.260426929392,1.72561576355,51.3349753695,37.632183908,43.0993431856,0.0735632183908
2013,10,2.0,0.315476190476,1.60952380952,44.1666666667,32.3095238095,37.2619047619,0.271428571429
2013,11,1.0,1.74175170068,7.9906462585,40.3154761905,30.637755102,34.9821428571,0.297108843537
2013,11,2.0,1.22261904762,6.3130952381,37.4166666667,30.7142857143,33.8452380952,0.160714285714
2013,12,1.0,4.01068447412,15.540066778,34.3013355593,24.1994991653,28.9682804674,0.232999164578
2013,12,2.0,3.40602409639,14.3325301205,22.5301204819,8.72289156627,16.0722891566,0.0819277108434
2013,2,1.0,24.1118466899,47.1860627178,39.3658536585,29.1045296167,33.4146341463,0.154006968641
2013,2,2.0,25.091641791,48.2134328358,38.1671641791,27.3671641791,32.0507462687,0.0630630630631
2013,2,3.0,25.8880952381,49.2642857143,34.056547619,24.25,28.7321428571,0.340773809524
2013,2,4.0,28.5585714286,51.8866666667,35.8666666667,26.3476190476,30.4761904762,0.39
2013,3,1.0,29.65,53.8482993197,38.4727891156,27.0986394558,32.3197278912,0.215017064846
2013,3,2.0,30.5029761905,55.0669642857,43.6339285714,31.2678571429,36.3339285714,0.199104477612
2013,3,3.0,31.080952381,58.1404761905,35.6726190476,22.6517857143,28.4494047619,0.444047619048
2013,3,4.0,32.4523809524,59.8964285714,49.2142857143,31.7529761905,38.9077380952,0.0105421686747
2013,4,1.0,30.3884353741,60.5894557823,46.231292517,34.9829931973,39.6802721088,0.489078498294
2013,4,2.0,30.606547619,64.4342261905,40.4821428571,28.2678571429,33.2619047619,0.343154761905
2013,4,3.0,31.5360119048,66.6791666667,43.6488095238,29.8303571429,35.6827380952,0.206567164179
2013,4,4.0,29.256122449,68.0119047619,49.1904761905,33.6224489796,40.3843537415,0.162925170068
2013,5,1.0,27.1799307958,69.5494809689,62.23183391,39.6955017301,49.9480968858,0.00347222222222
2013,5,2.0,20.912804878,70.3521341463,60.4146341463,41.6829268293,49.9390243902,0.11493902439
2013,5,3.0,16.5664634146,71.6844512195,48.4603658537,35.9451219512,41.1493902439,0.269207317073
2013,5,4.0,14.6896341463,73.8756097561,48.5914634146,36.7865853659,41.5792682927,0.212804878049
2013,6,1.0,11.3926315789,75.0014035088,61.8035087719,42.9368421053,51.550877193,0.00704225352113
2013,6,2.0,7.52232704403,75.1713836478,56.3427672956,39.4245283019,46.9433962264,0.0481132075472
2013,6,3.0,4.6496875,76.27625,56.21875,43.328125,48.878125,0.2028125
2013,6,4.0,2.48642857143,77.8217857143,64.4642857143,48.6035714286,55.7464285714,0.109285714286
2013,7,1.0,0.932142857143,78.0507142857,70.1964285714,50.8678571429,59.55,0.0167857142857
2013,7,2.0,0.435736677116,78.1620689655,66.8996865204,45.9592476489,55.7962382445,0.00689655172414
2013,7,3.0,0.0429936305732,77.7369426752,73.4044585987,51.601910828,61.5541401274,0.00511182108626
2013,7,4.0,0.0,77.625,71.2147435897,50.3461538462,59.6794871795,0.0134615384615
2013,8,1.0,0.0,77.9571428571,67.7802197802,50.8315018315,58.1391941392,0.0520146520147
2013,8,2.0,0.0,79.0579288026,69.9223300971,52.1359223301,59.8122977346,0.0770226537217
2013,8,3.0,0.0,79.7384615385,68.2083333333,49.7147435897,57.625,0.0109324758842
2013,8,4.0,0.0,80.2503205128,64.2564102564,48.7724358974,55.0833333333,0.178205128205
2013,9,1.0,0.0,81.6608058608,64.4835164835,50.4175824176,56.0036630037,0.264102564103
2013,9,2.0,0.0,83.0923076923,73.9903846154,53.7756410256,62.608974359,0.0403846153846
2013,9,3.0,0.000961538461538,84.1333333333,53.5032051282,42.4711538462,47.1576923077,0.287138263666
2013,9,4.0,0.0326007326007,87.0395604396,45.5128205128,36.4542124542,40.4981684982,0.91684981685
2014,1,1.0,5.20747330961,18.4758007117,38.2170818505,27.0818505338,32.2491103203,0.164768683274
2014,1,2.0,7.66439628483,22.266873065,38.5448916409,30.6191950464,34.0185758514,0.724148606811
2014,1,3.0,9.0903125,24.9046875,46.18125,32.428125,38.246875,0.0021875
2014,1,4.0,9.280625,25.38875,40.64375,29.8,34.5125,0.2809375
2014,10,1.0,0.030220713073,3.44303904924,51.6315789474,40.8862478778,45.6485568761,0.388709677419
2014,10,2.0,0.0,0.0197530864198,61.7283950617,46.4320987654,52.3950617284,0.0
2014,11,1.0,0.868118466899,16.0799651568,38.4808362369,28.3362369338,33.0443379791,0.428171478565
2014,11,2.0,0.0658536585366,14.05,48.1829268293,34.3902439024,40.2926829268,0.4
2014,12,1.0,3.15071488646,29.512783852,35.7628259041,27.2035323802,31.1715727502,0.357540016849
2014,12,2.0,2.40731707317,25.3341463415,43.512195122,36.2073170732,39.8658536585,0.656097560976
2014,2,1.0,10.540070922,27.3085106383,21.2588652482,9.22340425532,14.8404255319,0.0599290780142
2014,2,2.0,12.3361111111,29.4916666667,34.024691358,24.5030864198,29.0833333333,0.672839506173
2014,2,3.0,18.5286585366,36.6137195122,32.0426829268,24.5,28.118902439,0.815853658537
2014,2,4.0,21.7204878049,40.0151219512,38.4390243902,27.7804878049,32.3463414634,0.158048780488
2014,3,1.0,22.9003508772,42.8192982456,38.3157894737,28.6105263158,32.8210526316,0.893333333333
2014,3,2.0,23.2341614907,48.8860248447,44.6428571429,31.3913043478,37.1583850932,0.476397515528
2014,3,3.0,24.3670731707,52.4774390244,39.3567073171,25.1676829268,31.6036585366,0.266463414634
2014,3,4.0,25.4890243902,54.2457317073,41.9390243902,30.6737804878,35.4451219512,0.353963414634
2014,4,1.0,26.5571428571,56.4055749129,45.6445993031,32.5574912892,37.7839721254,0.19756097561
2014,4,2.0,24.9481707317,57.5783536585,49.7164634146,32.3262195122,39.9115853659,0.0539634146341
2014,4,3.0,23.3231707317,59.3323170732,44.3719512195,31.8018292683,37.1341463415,0.456097560976
2014,4,4.0,23.7101045296,62.5118466899,48.1010452962,33.0766550523,39.3658536585,0.254355400697
2014,5,1.0,21.1557491289,63.8355400697,52.7386759582,37.7317073171,44.0871080139,0.242160278746
2014,5,2.0,18.1387195122,65.8789634146,57.0792682927,39.125,47.0152439024,0.161890243902
2014,5,3.0,13.3908536585,66.3774390244,57.2347560976,40.6432926829,48.0243902439,0.0798780487805
2014,5,4.0,9.67591463415,67.325304878,53.868902439,38.4359756098,45.137195122,0.117073170732
2014,6,1.0,6.71881533101,67.7327526132,62.1219512195,42.3275261324,51.1602787456,0.00487804878049
2014,6,2.0,4.3612804878,68.0283536585,55.4817073171,40.7530487805,47.4664634146,0.15762195122
2014,6,3.0,2.80307692308,69.2569230769,58.2492307692,41.0338461538,49.0430769231,0.0612307692308
2014,6,4.0,1.97003484321,70.0763066202,59.1463414634,44.3519163763,51.0,0.193728222997
2014,7,1.0,1.32972027972,70.8094405594,70.0909090909,50.2902097902,59.4475524476,0.00104895104895
2014,7,2.0,0.716158536585,70.5240853659,77.8140243902,55.2835365854,65.6219512195,0.00213414634146
2014,7,3.0,0.168597560976,70.662195122,65.5609756098,48.9146341463,56.5640243902,0.171951219512
2014,7,4.0,0.0,71.9195718654,71.7339449541,50.8990825688,60.3027522936,0.0266055045872
2014,8,1.0,0.0,72.1090592334,75.0557491289,54.9477351916,63.393728223,0.0108391608392
2014,8,2.0,0.0,72.6390243902,69.5335365854,52.2347560976,60.0213414634,0.208231707317
2014,8,3.0,0.0,73.9875,66.756097561,49.4024390244,56.862804878,0.0237804878049
2014,8,4.0,0.0,74.4517857143,64.4880952381,48.5654761905,55.4017857143,0.0779761904762
2014,9,1.0,0.0,75.3510204082,63.8503401361,45.4149659864,53.4659863946,0.0823129251701
2014,9,2.0,0.0,75.6276276276,63.1231231231,44.9009009009,52.7957957958,0.0132132132132
2014,9,3.0,0.0,75.5088685015,65.8899082569,50.6055045872,57.1681957187,0.0868501529052
